,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,center_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,lbp_cut,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,fft_hist,blobs_log,blobs_log,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,sobel_edges,mean,std
0,0.30196078431372547,0.1568627450980392,0.2196078431372549,0.28235294117647064,0.2196078431372549,0.30196078431372547,0.5490196078431373,0.76078431372549,0.5764705882352941,0.5019607843137255,0.6039215686274509,0.392156862745098,0.18039215686274512,0.2196078431372549,0.2196078431372549,0.10196078431372549,0.18039215686274512,0.25098039215686274,0.34901960784313724,0.380392156862745,0.18431372549019612,0.28235294117647064,0.34901960784313724,0.2627450980392157,0.3137254901960784,0.5019607843137255,0.4392156862745098,0.5647058823529413,0.6588235294117647,0.5647058823529413,0.6862745098039216,0.380392156862745,0.13725490196078433,0.12549019607843137,0.1568627450980392,0.25098039215686274,0.13725490196078433,0.2196078431372549,0.4392156862745098,0.6588235294117647,0.2627450980392157,0.3137254901960784,0.392156862745098,0.392156862745098,0.5764705882352941,0.596078431372549,0.6039215686274509,0.6274509803921569,0.6039215686274509,0.76078431372549,0.47058823529411764,0.28235294117647064,0.12549019607843137,0.1568627450980392,0.18039215686274512,0.18039215686274512,0.18431372549019612,0.40784313725490196,0.6862745098039216,0.7764705882352941,0.28235294117647064,0.36078431372549025,0.5019607843137255,0.6745098039215687,0.792156862745098,0.5764705882352941,0.5764705882352941,0.7019607843137254,0.5647058823529413,0.6039215686274509,0.40784313725490196,0.25098039215686274,0.18431372549019612,0.18431372549019612,0.12549019607843137,0.12549019607843137,0.12549019607843137,0.6274509803921569,0.76078431372549,0.8156862745098039,0.4392156862745098,0.42745098039215684,0.6470588235294118,0.7372549019607845,0.784313725490196,0.76078431372549,0.596078431372549,0.5137254901960784,0.4588235294117647,0.5372549019607843,0.380392156862745,0.3137254901960784,0.12549019607843137,0.25098039215686274,0.10196078431372549,0.10196078431372549,0.28235294117647064,0.48627450980392156,0.7176470588235294,0.8156862745098039,0.392156862745098,0.5647058823529413,0.6862745098039216,0.784313725490196,0.8039215686274511,0.7019607843137254,0.5019607843137255,0.42745098039215684,0.4392156862745098,0.2627450980392157,0.2196078431372549,0.2196078431372549,0.050980392156862744,0.23529411764705882,0.36078431372549025,0.2627450980392157,0.36078431372549025,0.28235294117647064,0.48627450980392156,0.4392156862745098,0.47058823529411764,0.5490196078431373,0.7490196078431373,0.76078431372549,0.7176470588235294,0.5647058823529413,0.5137254901960784,0.392156862745098,0.4392156862745098,0.12549019607843137,0.13725490196078433,0.11372549019607843,0.058823529411764705,0.18431372549019612,0.5019607843137255,0.40784313725490196,0.25098039215686274,0.34901960784313724,0.2627450980392157,0.25098039215686274,0.5294117647058824,0.6392156862745098,0.76078431372549,0.7176470588235294,0.6588235294117647,0.34901960784313724,0.380392156862745,0.40784313725490196,0.2627450980392157,0.10196078431372549,0.10196078431372549,0.13725490196078433,0.3137254901960784,0.596078431372549,0.7019607843137254,0.5372549019607843,0.34901960784313724,0.392156862745098,0.34901960784313724,0.20392156862745098,0.5137254901960784,0.6039215686274509,0.6745098039215687,0.5019607843137255,0.4392156862745098,0.42745098039215684,0.380392156862745,0.25098039215686274,0.2196078431372549,0.058823529411764705,0.0392156862745098,0.28235294117647064,0.4588235294117647,0.596078431372549,0.8274509803921568,0.8039215686274511,0.5647058823529413,0.40784313725490196,0.42745098039215684,0.28235294117647064,0.47058823529411764,0.5764705882352941,0.5137254901960784,0.392156862745098,0.28235294117647064,0.1568627450980392,0.34901960784313724,0.34901960784313724,0.06274509803921569,0.06274509803921569,0.0784313725490196,0.28235294117647064,0.5019607843137255,0.6274509803921569,0.807843137254902,0.8431372549019609,0.7372549019607845,0.36078431372549025,0.28235294117647064,0.13725490196078433,0.5019607843137255,0.5647058823529413,0.5294117647058824,0.47058823529411764,0.18431372549019612,0.12549019607843137,0.17254901960784316,0.0392156862745098,0.06274509803921569,0.06274509803921569,0.12549019607843137,0.34901960784313724,0.5490196078431373,0.7764705882352941,0.8549019607843137,0.8156862745098039,0.6470588235294118,0.36078431372549025,0.3137254901960784,0.1568627450980392,0.392156862745098,0.34901960784313724,0.36078431372549025,0.32941176470588235,0.17254901960784316,0.06274509803921569,0.047058823529411764,0.0392156862745098,0.10196078431372549,0.1568627450980392,0.32941176470588235,0.5647058823529413,0.6392156862745098,0.784313725490196,0.807843137254902,0.7764705882352941,0.47058823529411764,0.28235294117647064,0.42745098039215684,0.2627450980392157,0.5019607843137255,0.380392156862745,0.34901960784313724,0.380392156862745,0.1568627450980392,0.13725490196078433,0.11372549019607843,0.11372549019607843,0.28235294117647064,0.3137254901960784,0.596078431372549,0.6745098039215687,0.819607843137255,0.819607843137255,0.7176470588235294,0.5137254901960784,0.42745098039215684,0.13725490196078433,0.2627450980392157,0.2196078431372549,0.47058823529411764,0.5137254901960784,0.392156862745098,0.18431372549019612,0.08235294117647059,0.08235294117647059,0.2627450980392157,0.28235294117647064,0.32941176470588235,0.4392156862745098,0.76078431372549,0.596078431372549,0.5647058823529413,0.5019607843137255,0.6274509803921569,0.4588235294117647,0.30196078431372547,0.25098039215686274,0.0784313725490196,0.17254901960784316,0.4392156862745098,0.4588235294117647,0.25098039215686274,0.23529411764705882,0.25098039215686274,0.0784313725490196,0.13725490196078433,0.380392156862745,0.36078431372549025,0.4392156862745098,0.6039215686274509,0.6274509803921569,0.47058823529411764,0.48627450980392156,0.36078431372549025,0.5490196078431373,0.23529411764705882,0.17254901960784316,0.1568627450980392,0.2627450980392157,0.5019607843137255,0.36078431372549025,0.18431372549019612,0.1568627450980392,0.32941176470588235,0.36078431372549025,0.4196078431372549,0.34901960784313724,0.4392156862745098,0.32941176470588235,0.5137254901960784,0.48627450980392156,0.40784313725490196,0.392156862745098,0.18431372549019612,0.36078431372549025,0.2627450980392157,0.1568627450980392,0.25098039215686274,0.17254901960784316,0.5019607843137255,0.3137254901960784,0.10196078431372549,0.0784313725490196,0.30196078431372547,0.5490196078431373,0.5294117647058824,0.5490196078431373,0.5137254901960784,0.3137254901960784,0.40784313725490196,0.40784313725490196,0.3137254901960784,0.25098039215686274,0.10196078431372549,0.2196078431372549,0.2627450980392157,0.32941176470588235,0.2196078431372549,0.34901960784313724,0.392156862745098,0.2196078431372549,0.11372549019607843,0.12549019607843137,0.48627450980392156,0.6392156862745098,0.6862745098039216,0.8392156862745098,0.7019607843137254,0.5764705882352941,0.36078431372549025,0.25098039215686274,0.30196078431372547,0.18431372549019612,0.06274509803921569,0.12549019607843137,0.25098039215686274,0.380392156862745,0.5137254901960784,0.5490196078431373,0.32941176470588235,0.30196078431372547,0.36078431372549025,0.45098039215686275,0.7019607843137254,0.76078431372549,0.7176470588235294,0.7764705882352941,0.807843137254902,0.6745098039215687,0.380392156862745,0.28235294117647064,0.2627450980392157,0.050980392156862744,0.10196078431372549,0.12549019607843137,0.28235294117647064,0.5294117647058824,0.7372549019607845,0.7960784313725491,0.23529411764705882,0.3137254901960784,0.30196078431372547,0.5019607843137255,0.6274509803921569,0.76078431372549,0.7176470588235294,0.807843137254902,0.7490196078431373,0.5764705882352941,0.28235294117647064,0.25098039215686274,0.2196078431372549,0.0784313725490196,0.06274509803921569,0.25098039215686274,0.36078431372549025,0.5019607843137255,0.5490196078431373,0.5647058823529413,2.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.00011299167804554457,0.0,0.00033897503413663394,0.0014688918145920795,0.004293683765730694,0.01660977667269507,0.04881240491567526,0.14937499837620993,0.32507705773703205,0.34179982608777204,0.14903602334207344,0.05163719686681393,0.02779595279920394,0.005875567258368324,0.00045196671218217786,0.00033897503413663404,0.0,0.0,0.0,0.00011299167804554491,1.795342588446037,77.0,3.279326980400317,1.4061356597777117,2.4644639125432684,3.001081054790594,3.8457561861058274,4.248219042791318,4.889178407142295,5.28170390934172,5.500325708035075,5.251891845883543,5.520200417007198,5.634479993596906,5.261829200369597,4.968677243030794,4.809679571253796,4.342623910408903,4.059409307556148,3.726507932273086,3.0756112134360616,2.906676187173007,2.54396274843176,2.1911866641765747,1.7191623260886504,1.5750706860407577,1.1179523796819257,1.093108993466772,0.8595811630443299,0.6111473008927861,0.5068050787891397,0.3428387297691239,0.3527760842551855,0.3080579890679085,0.17887238074910813,0.1341542855618311,0.11427957658970796,0.08943619037455407,0.049686772430307814,0.029812063458184847,0.03974941794424625,0.004968677243030782,0.024843386215153907,0.009937354486061563,0.0,0.004968677243030782,0.004968677243030782,0.0,0.0,0.0,0.0,0.004968677243030755,0.41138295318127255,0.16818662020188668
